534	1
535	0
536	0
537	0
538	0
539	0
540	1
541	1
542	0
543	0
544	0
545	0
546	0
547	0
548	1
549	1
550	0
551	1
552	0
553	0
554	1
555	0
556	0
557	1
558	0
559	1
560	1
561	0
562	1
563	0
564	1
565	0
566	0
567	0
568	0
569	1
570	0
571	0
572	1
573	1
574	0
575	1
576	1
577	0
578	0
579	0
580	1
581	1
582	0
583	0
584	0
585	0
586	1
587	0
588	0
589	0
590	0
591	0
592	0
593	1
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	1
602	1
603	1
604	0
605	1
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	1
620	0
621	0
622	0
623	1
624	0
625	1
626	1
627	0
628	1
629	0
630	1
631	0
632	0
633	0
634	1
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	1
643	0
644	1
645	0
646	1
647	0
648	0
649	1
650	1
651	0
652	0
653	0
654	1
655	0
656	0
657	0
658	0
659	0
660	0
661	1
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	1
673	0
674	1
675	0
676	1
677	0
678	1
679	1
680	0
681	0
682	0
683	1
684	1
685	0
686	1
687	0
688	0
689	0
690	1
691	1
692	0
693	1
694	0
695	0
696	0
697	1
698	1
699	1
700	0
701	0
702	0
703	0
704	1
705	0
706	1
707	0
708	0
709	0
710	1
711	0
712	0
713	0
714	1
715	0
716	0
717	0
718	1
719	0
720	1
721	0
722	0
723	0
724	1
725	0
726	1
727	0
728	1
729	0
730	1
731	1
732	0
733	0
734	1
735	0
736	0
737	0
738	1
739	1
740	1
741	0
742	0
743	1
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	1
752	0
753	0
754	0
755	1
756	0
757	0
758	0
759	0
760	1
761	1
762	0
763	1
764	1
765	0
766	0
767	0
768	1
769	1
770	1
771	0
772	0
773	0
774	1
775	0
776	0
777	0
778	0
779	1
780	0
781	0
782	1
783	0
784	0
785	0
786	1
787	1
788	1
789	0
790	1
791	0
792	1
793	0
794	0
795	0
796	0
797	1
798	0
799	0
800	0
801	0
802	0
803	1
804	0
805	0
806	1
807	1
808	0
809	0
810	0
811	1
812	0
813	1
814	1
815	1
816	1
817	1
818	0
819	1
820	1
821	0
822	0
823	0
824	1
825	1
826	0
827	0
828	0
829	1
830	0
831	0
832	0
833	1
834	0
835	1
836	0
837	1
838	1
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	1
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	1
856	1
857	0
858	0
859	0
860	0
861	1
862	0
863	1
864	1
865	1
866	1
867	0
868	0
869	0
870	1
871	0
872	0
873	1
874	1
875	0
876	0
877	1
878	1
879	0
880	0
881	0
882	1
883	0
884	1
885	1
886	0
887	0
888	1
889	0
890	0
891	1
892	0
893	0
894	1
895	1
896	1
897	0
898	0
899	1
900	1
901	1
902	0
903	0
904	0
905	1
906	0
907	0
908	1
909	0
910	0
911	1
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	1
920	0
921	1
922	1
923	0
924	0
925	1
926	0
927	1
928	0
929	1
930	0
931	1
932	1
933	1
934	0
935	0
936	0
937	0
938	0
939	1
940	0
941	0
942	0
943	1
944	0
945	0
946	0
947	1
948	0
949	0
950	0
951	0
952	0
953	1
954	0
955	1
956	0
957	0
958	1
959	1
960	0
961	1
962	1
963	0
964	0
965	0
966	0
967	0
968	1
969	0
970	0
971	0
972	1
973	0
974	0
975	0
976	1
977	0
978	0
979	1
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	1
992	0
993	1
994	0
995	1
996	0
997	0
998	0
999	0
1000	0
1001	1
1002	1
1003	0
1004	1
1005	1
1006	0
1007	0
1008	0
1009	0
1010	1
1011	0
1012	0
1013	1
1014	1
1015	0
1016	1
1017	0
1018	0
1019	1
1020	0
1021	0
1022	0
1023	1
1024	1
1025	0
1026	0
1027	0
1028	0
1029	1
1030	0
1031	0
1032	0
1033	0
1034	1
1035	0
1036	0
1037	1
1038	0
1039	0
1040	1
1041	1
1042	0
1043	0
1044	0
1045	0
1046	0
1047	0
1048	1
1049	0
1050	0
1051	1
1052	0
1053	1
1054	1
1055	0
1056	0
1057	0
1058	1
1059	0
1060	1
1061	0
1062	1
1063	1
1064	0
1065	0
1066	0
1067	0
1068	0
1069	1
1070	0
1071	0
1072	0
1073	0
1074	0
1075	0
1076	0
1077	1
1078	0
1079	0
1080	0
1081	1
1082	1
1083	1
1084	0
1085	1
1086	0
1087	1
1088	0
1089	0
1090	0
1091	0
1092	0
1093	1
1094	1
1095	1
1096	0
1097	1
1098	0
1099	0
1100	1
1101	1
1102	0
1103	0
1104	0
1105	0
1106	1
1107	0
1108	0
1109	0
1110	0
1111	1
1112	1
1113	0
1114	1
1115	1
1116	0
1117	0
1118	1
1119	0
1120	1
1121	1
1122	0
1123	1
1124	0
1125	0
1126	0
1127	0
1128	0
1129	0
1130	0
1131	1
1132	0
1133	0
1134	0
1135	0
1136	1
1137	1
1138	1
1139	0
1140	1
1141	0
1142	0
1143	0
1144	0
1145	0
1146	0
1147	1
1148	0
1149	0
1150	1
1151	0
1152	0
1153	0
1154	1
1155	0
1156	0
1157	0
1158	0
1159	1
1160	1
1161	0
1162	0
1163	0
1164	0
1165	0
1166	0
1167	0
1168	1
1169	0
1170	0
1171	1
1172	0
1173	1
1174	0
1175	1
1176	0
1177	0
1178	1
1179	1
1180	0
1181	1
1182	1
1183	0
1184	0
1185	0
1186	0
1187	0
1188	1
1189	0
1190	1
1191	1
1192	1
1193	0
1194	1
1195	1
1196	0
1197	1
1198	0
1199	0
1200	1
1201	0
1202	0
1203	1
1204	0
1205	1
1206	1
1207	0
1208	0
1209	1
1210	0
1211	1
1212	0
1213	0
1214	0
1215	0
1216	1
1217	1
1218	0
1219	0
1220	0
1221	1
1222	0
1223	1
1224	1
1225	1
1226	0
1227	0
1228	0
1229	1
1230	1
1231	0
1232	0
1233	1
1234	0
1235	0
1236	1
1237	0
1238	0
1239	1
1240	0
1241	0
1242	0
1243	0
1244	0
1245	0
1246	0
1247	1
1248	1
1249	1
1250	0
1251	0
1252	0
1253	0
1254	0
1255	0
1256	0
1257	0
1258	0
1259	0
1260	0
1261	1
1262	0
1263	0
1264	0
1265	0
1266	1
1267	0
1268	1
1269	0
1270	1
1271	0
1272	1
1273	0
1274	0
1275	1
1276	0
1277	0
1278	1
1279	1
1280	1
1281	1
1282	1
1283	0
1284	0
1285	0
1286	0
1287	0
1288	0
1289	0
1290	0
1291	0
1292	0
1293	1
1294	0
1295	0
1296	1
1297	0
1298	0
1299	0
1300	1
1301	0
1302	1
1303	1
1304	0
1305	0
1306	0
1307	1
1308	0
1309	0
1310	1
1311	1
1312	0
1313	1
1314	0
1315	0
1316	0
1317	0
1318	1
1319	1
1320	0
1321	1
1322	1
1323	0
1324	1
1325	1
1326	0
1327	0
1328	1
1329	0
1330	0
1331	0
1332	0
1333	0
1334	1
1335	0
1336	1
1337	0
1338	0
1339	0
1340	1
1341	0
1342	0
1343	0
1344	1
1345	1
1346	0
1347	1
1348	0
1349	1
1350	0
1351	1
1352	0
1353	0
1354	0
1355	1
1356	0
1357	1
1358	1
1359	0
1360	0
1361	0
1362	0
1363	0
1364	1
1365	1
1366	0
1367	0
1368	0
1369	0
1370	1
1371	1
1372	0
1373	0
1374	0
1375	0
1376	0
1377	0
1378	0
1379	0
1380	1
1381	0
1382	0
1383	0
1384	0
1385	0
1386	0
1387	0
1388	0
1389	0
1390	0
1391	1
1392	0
1393	1
1394	1
1395	0
1396	0
1397	0
1398	0
1399	0
1400	0
1401	0
1402	1
1403	1
1404	1
1405	0
1406	1
1407	1
1408	0
1409	0
1410	0
1411	0
1412	0
1413	1
1414	0
1415	1
1416	1
1417	1
1418	0
1419	1
1420	1
1421	0
1422	1
1423	1
1424	0
1425	1
1426	0
1427	1
1428	0
1429	1
1430	0
1431	0
1432	0
1433	1
1434	0
1435	1
1436	0
1437	0
1438	0
1439	0
1440	1
1441	1
1442	1
1443	0
1444	0
1445	0
1446	0
1447	0
1448	0
1449	1
1450	1
1451	0
1452	0
1453	1
1454	1
1455	0
1456	1
1457	1
1458	1
1459	1
1460	0
1461	0
1462	1
1463	1
1464	0
1465	0
1466	1
1467	0
1468	1
1469	0
1470	0
1471	0
1472	0
1473	0
1474	1
1475	1
1476	1
1477	0
1478	0
1479	1
1480	0
1481	1
1482	0
1483	0
1484	0
1485	0
1486	0
1487	0
1488	0
1489	0
1490	0
1491	0
1492	0
1493	1
1494	0
1495	0
1496	0
1497	0
1498	0
1499	0
1500	1
1501	0
1502	1
1503	0
1504	1
1505	1
1506	0
1507	1
1508	0
1509	0
1510	1
1511	1
1512	1
1513	1
1514	1
1515	0
1516	0
1517	0
1518	1
1519	1
1520	0
1521	0
1522	0
1523	0
1524	0
1525	0
1526	0
1527	0
1528	1
1529	0
1530	0
1531	1
1532	0
1533	1
1534	1
1535	1
1536	1
1537	1
1538	0
1539	0
1540	1
1541	0
1542	1
1543	0
1544	0
1545	1
1546	0
1547	1
1548	1
1549	0
1550	1
1551	0
1552	1
1553	1
1554	0
1555	0
1556	0
1557	1
1558	1
1559	1
1560	1
1561	1
1562	0
1563	0
1564	0
1565	1
1566	0
1567	0
1568	1
1569	0
1570	0
1571	0
1572	0
1573	1
1574	0
1575	0
1576	0
1577	0
1578	0
1579	0
1580	1
1581	0
1582	0
1583	1
1584	0
1585	0
1586	0
1587	1
1588	0
1589	0
1590	0
1591	0
1592	1
1593	0
1594	1
1595	0
1596	0
1597	0
1598	0
1599	0
1600	1
1601	1
1602	0
1603	0
1604	1
1605	1
1606	0
1607	0
1608	0
1609	1
1610	0
1611	0
1612	0
1613	1
1614	0
1615	0
1616	0
1617	0
1618	1
1619	1
1620	0
1621	0
1622	0
1623	0
1624	0
1625	1
1626	0
1627	0
1628	0
1629	1
1630	1
1631	0
1632	0
1633	0
1634	0
1635	1
1636	0
1637	0
1638	0
1639	0
1640	1
1641	1
1642	0
1643	1
1644	1
1645	0
1646	0
1647	0
1648	0
1649	1
1650	1
1651	1
1652	0
1653	1
1654	0
1655	1
1656	0
1657	1
1658	1
1659	0
1660	1
1661	0
1662	1
1663	1
1664	0
1665	1
1666	1
1667	0
1668	1
1669	0
1670	1
1671	0
1672	1
1673	1
1674	1
1675	1
1676	0
1677	1
1678	0
1679	1
1680	0
1681	0
1682	1
1683	0
1684	0
1685	0
1686	0
1687	0
1688	1
1689	1
1690	0
1691	0
1692	1
1693	1
1694	0
1695	0
1696	0
1697	0
1698	0
1699	0
1700	1
1701	0
1702	0
1703	1
1704	1
1705	1
1706	0
1707	1
1708	0
1709	0
1710	1
1711	0
1712	0
1713	1
1714	0
1715	1
1716	1
1717	1
1718	0
1719	1
1720	0
1721	0
1722	0
1723	1
1724	1
1725	0
1726	0
1727	0
1728	0
1729	1
1730	1
1731	1
1732	1
1733	0
1734	0
1735	1
1736	0
1737	1
1738	0
1739	0
1740	0
1741	1
1742	1
1743	1
1744	1
1745	0
1746	1
1747	0
1748	0
1749	0
1750	1
1751	1
1752	0
1753	1
1754	0
1755	0
1756	0
1757	0
1758	0
1759	0
1760	0
1761	1
1762	0
1763	0
1764	1
1765	0
1766	1
1767	1
1768	0
1769	0
1770	1
1771	1
1772	0
1773	0
1774	1
1775	1
1776	0
1777	1
1778	1
1779	1
1780	0
1781	1
1782	0
1783	0
1784	0
1785	1
1786	0
1787	0
1788	0
1789	1
1790	0
1791	1
1792	1
1793	1
1794	0
1795	0
1796	0
1797	0
1798	0
1799	0
1800	0
1801	0
1802	0
1803	1
1804	1
1805	0
1806	1
1807	1
1808	0
1809	0
1810	0
1811	0
1812	0
1813	0
1814	0
1815	0
1816	0
1817	1
1818	0
1819	1
1820	0
1821	0
1822	0
1823	0
1824	0
1825	0
1826	1
1827	0
1828	0
1829	1
1830	0
1831	0
1832	0
1833	1
1834	0
1835	1
1836	0
1837	0
1838	0
1839	0
1840	1
1841	0
1842	1
1843	0
1844	0
1845	0
1846	1
1847	0
1848	1
1849	0
1850	0
1851	0
1852	0
1853	0
1854	0
1855	0
1856	0
1857	1
1858	1
1859	1
1860	0
1861	0
1862	0
1863	1
1864	1
1865	0
1866	0
1867	0
1868	1
1869	1
1870	1
1871	0
1872	0
1873	0
1874	0
1875	0
1876	0
1877	1
1878	0
1879	1
1880	0
1881	0
1882	0
1883	0
1884	1
1885	0
1886	1
1887	0
1888	1
1889	0
1890	0
1891	1
1892	0
1893	0
1894	1
1895	0
1896	0
1897	0
1898	1
1899	1
1900	1
1901	0
1902	0
1903	1
1904	0
1905	0
1906	0
1907	1
1908	1
1909	0
1910	0
1911	1
1912	0
1913	1
1914	0
1915	1
1916	0
1917	1
1918	0
1919	1
1920	1
1921	1
1922	0
1923	0
1924	0
1925	0
1926	0
1927	0
1928	0
1929	0
1930	0
1931	1
1932	1
1933	1
1934	1
1935	1
1936	0
1937	0
1938	0
1939	0
1940	1
1941	0
1942	0
1943	0
1944	0
1945	0
1946	0
1947	0
1948	0
1949	0
1950	1
1951	0
1952	0
1953	1
1954	1
1955	0
1956	1
1957	0
1958	0
1959	0
1960	1
1961	0
1962	0
1963	0
1964	0
1965	0
1966	0
1967	1
1968	0
1969	0
1970	1
1971	1
1972	0
1973	0
1974	0
1975	0
1976	0
1977	0
1978	0
1979	0
1980	0
1981	0
1982	0
1983	1
1984	0
1985	0
1986	0
1987	0
1988	0
1989	0
1990	0
1991	0
1992	1
1993	0
1994	1
1995	0
1996	0
1997	1
1998	1
1999	0
2000	0
2001	1
2002	0
2003	0
2004	1
2005	0
2006	1
2007	0
2008	1
2009	0
2010	0
2011	0
2012	1
2013	0
2014	1
2015	0
2016	0
2017	0
2018	1
2019	0
2020	0
2021	0
2022	0
2023	1
2024	0
2025	1
2026	0
2027	0
2028	0
2029	0
2030	0
2031	1
2032	1
2033	0
2034	0
2035	0
2036	1
2037	0
2038	0
2039	1
2040	0
2041	0
2042	1
2043	0
2044	0
2045	1
2046	0
2047	1
2048	0
2049	0
2050	0
2051	1
2052	0
2053	0
2054	0
2055	1
2056	0
2057	0
2058	0
2059	1
2060	0
2061	0
2062	0
2063	0
2064	0
2065	1
2066	1
2067	1
2068	1
2069	0
2070	0
2071	0
2072	1
2073	0
2074	0
2075	0
2076	1
2077	0
2078	0
2079	1
2080	0
2081	1
2082	0
2083	1
2084	1
2085	0
2086	0
2087	0
2088	0
2089	0
2090	0
2091	0
2092	1
2093	0
2094	0
2095	1
2096	1
2097	1
2098	0
2099	0
2100	0
2101	0
2102	0
2103	0
2104	0
2105	1
2106	0
2107	0
2108	0
2109	0
2110	0
2111	0
2112	1
2113	1
2114	1
2115	0
2116	1
2117	1
2118	0
2119	0
2120	1
2121	0
2122	0
2123	1
2124	0
2125	1
2126	0
2127	0
2128	0
2129	0
2130	1
2131	1
2132	1
2133	1
2134	0
2135	1
2136	0
2137	0
2138	1
2139	0
2140	0
2141	0
2142	0
2143	0
2144	0
2145	1
2146	1
2147	0
2148	0
2149	0
2150	0
2151	1
2152	1
2153	0
2154	0
2155	0
2156	0
2157	0
2158	0
2159	0
2160	1
2161	0
2162	0
2163	0
2164	0
2165	0
2166	0
2167	0
2168	1
2169	0
2170	0
2171	0
2172	0
2173	0
2174	1
2175	0
2176	0
2177	0
2178	0
2179	1
2180	0
2181	0
2182	0
2183	0
2184	0
2185	1
2186	0
2187	0
2188	1
2189	1
2190	0
2191	1
2192	1
2193	0
2194	1
2195	1
2196	0
2197	0
2198	0
2199	0
2200	0
2201	1
2202	1
2203	0
2204	0
2205	0
2206	0
2207	0
2208	0
2209	0
2210	0
2211	0
2212	0
2213	0
2214	0
2215	0
2216	0
2217	0
2218	0
2219	0
2220	0
2221	1
2222	0
2223	1
2224	0
2225	0
2226	0
2227	0
2228	0
2229	1
2230	1
2231	0
2232	1
2233	0
2234	0
2235	0
2236	0
2237	1
2238	0
2239	0
2240	0
2241	1
2242	1
2243	1
2244	1
2245	0
2246	1
2247	0
2248	0
2249	0
2250	0
2251	0
2252	1
2253	1
2254	0
2255	0
2256	0
2257	1
2258	1
2259	0
2260	0
2261	1
2262	0
2263	0
2264	0
2265	1
2266	0
2267	1
2268	0
2269	0
2270	1
2271	1
2272	0
2273	0
2274	1
2275	0
2276	0
2277	1
2278	1
2279	0
2280	1
2281	0
2282	1
2283	0
2284	1
2285	0
2286	1
2287	1
2288	1
2289	1
2290	0
2291	0
2292	1
2293	0
2294	1
2295	0
2296	1
2297	1
2298	0
2299	0
2300	0
2301	0
2302	0
2303	0
2304	1
2305	0
2306	1
2307	0
2308	0
2309	0
2310	0
2311	0
2312	0
2313	1
2314	1
2315	0
2316	1
2317	0
2318	0
2319	0
2320	1
2321	0
2322	0
2323	1
2324	0
2325	0
2326	0
2327	1
2328	1
2329	0
2330	0
2331	0
2332	0
2333	0
2334	1
2335	1
2336	1
2337	0
2338	1
2339	0
2340	0
2341	1
2342	1
2343	0
2344	0
2345	1
2346	0
2347	0
2348	1
2349	0
2350	0
2351	0
2352	0
2353	0
2354	0
2355	0
2356	0
2357	1
2358	0
2359	0
2360	0
2361	0
2362	0
2363	0
2364	1
2365	1
2366	0
2367	1
2368	0
2369	1
2370	0
2371	0
2372	0
2373	0
2374	0
2375	1
2376	0
2377	0
2378	1
2379	0
2380	1
2381	0
2382	0
2383	0
2384	0
2385	0
2386	0
2387	1
2388	0
2389	0
2390	1
2391	1
2392	1
2393	1
2394	0
2395	0
2396	0
2397	1
2398	0
2399	0
2400	0
2401	0
2402	1
2403	0
2404	0
2405	0
2406	0
2407	0
2408	1
2409	1
2410	1
2411	0
2412	1
2413	1
2414	0
2415	0
2416	0
2417	0
2418	1
2419	0
2420	1
2421	1
2422	1
2423	1
2424	0
2425	0
2426	1
2427	0
2428	0
2429	0
2430	0
2431	0
2432	0
2433	1
2434	0
2435	0
2436	1
2437	0
2438	0
2439	1
2440	1
2441	1
2442	1
2443	1
2444	0
2445	1
2446	0
2447	1
2448	0
2449	1
2450	0
2451	0
2452	0
2453	0
2454	0
2455	0
2456	0
2457	0
2458	0
2459	1
2460	1
2461	0
2462	0
2463	1
2464	0
2465	1
2466	0
2467	0
2468	1
2469	1
2470	0
2471	0
2472	1
2473	0
2474	0
2475	0
2476	1
2477	1
2478	0
2479	1
2480	1
2481	0
2482	0
2483	0
2484	0
2485	0
2486	0
2487	0
2488	1
2489	0
2490	0
2491	0
2492	1
2493	0
2494	1
2495	1
2496	1
2497	0
2498	0
2499	1
2500	1
2501	0
2502	1
2503	0
2504	0
2505	1
2506	0
2507	1
2508	0
2509	0
2510	0
2511	0
2512	1
2513	1
2514	1
2515	0
2516	1
2517	0
2518	0
2519	0
2520	0
2521	0
2522	1
2523	0
2524	1
2525	0
2526	0
2527	1
2528	0
2529	0
2530	0
2531	0
2532	0
2533	1
2534	0
2535	0
2536	1
2537	0
2538	1
2539	0
2540	0
2541	1
2542	0
2543	0
2544	1
2545	1
2546	0
2547	0
2548	0
2549	1
2550	0
2551	1
2552	1
2553	1
2554	1
2555	0
2556	1
2557	1
2558	0
2559	0
2560	1
2561	0
2562	0
2563	0
2564	1
2565	0
2566	0
2567	0
2568	1
2569	1
2570	0
2571	0
2572	0
2573	1
2574	0
2575	0
2576	0
2577	0
2578	1
2579	0
2580	0
2581	1
2582	0
2583	0
2584	0
2585	0
2586	1
2587	0
2588	1
2589	0
2590	0
2591	0
2592	0
2593	1
2594	0
2595	0
2596	1
2597	0
2598	0
2599	0
2600	1
2601	1
2602	0
2603	1
2604	0
2605	0
2606	1
2607	0
2608	0
2609	0
2610	0
2611	1
2612	0
2613	1
2614	0
2615	0
2616	1
2617	0
2618	0
2619	0
2620	0
2621	0
2622	1
2623	0
2624	0
2625	1
2626	0
2627	0
2628	0
2629	0
2630	0
2631	1
2632	1
2633	0
2634	0
2635	1
2636	0
2637	0
2638	0
2639	1
2640	0
2641	0
2642	0
2643	1
2644	0
2645	1
2646	0
2647	0
2648	1
2649	1
2650	1
2651	0
2652	1
2653	0
2654	0
2655	1
2656	0
2657	1
2658	1
2659	0
2660	0
2661	0
2662	0
2663	0
2664	1
2665	0
2666	0
2667	1
2668	1
2669	0
2670	0
2671	1
2672	0
2673	0
2674	0
2675	0
2676	1
2677	1
2678	0
2679	0
2680	0
2681	1
2682	0
2683	1
2684	0
2685	0
2686	1
2687	1
2688	1
2689	0
2690	1
2691	1
2692	1
2693	1
2694	0
2695	1
2696	0
2697	0
2698	1
2699	1
2700	0
2701	1
2702	1
2703	1
2704	1
2705	0
2706	0
2707	0
2708	0
2709	0
2710	0
2711	1
2712	0
2713	0
2714	0
2715	0
2716	1
2717	0
2718	1
2719	0
2720	1
2721	0
2722	0
2723	0
2724	0
2725	0
2726	0
2727	0
2728	1
2729	1
2730	1
2731	1
2732	0
2733	1
2734	0
2735	1
2736	0
2737	0
2738	0
2739	0
2740	0
2741	1
2742	0
2743	0
2744	0
2745	0
2746	1
2747	0
2748	0
2749	0
2750	1
2751	1
2752	0
2753	0
2754	0
2755	0
2756	0
2757	0
2758	1
2759	0
2760	0
2761	0
2762	0
2763	0
2764	1
2765	1
2766	1
2767	1
2768	0
2769	1
2770	0
2771	1
2772	0
2773	1
2774	0
2775	0
2776	1
2777	0
2778	1
2779	1
2780	0
2781	1
2782	0
2783	0
2784	1
2785	0
2786	0
2787	0
2788	0
2789	1
2790	0
2791	0
2792	1
2793	0
2794	1
2795	0
2796	0
2797	1
2798	1
2799	0
2800	1
2801	0
2802	0
2803	0
2804	0
2805	0
2806	1
2807	0
2808	1
2809	0
2810	1
2811	0
2812	1
2813	0
2814	1
2815	0
2816	1
2817	1
2818	1
2819	1
2820	0
2821	0
2822	1
2823	0
2824	0
2825	0
2826	1
2827	1
2828	0
2829	1
2830	1
2831	0
2832	1
2833	1
2834	0
2835	0
2836	0
2837	0
2838	0
2839	1
2840	1
2841	0
2842	1
2843	0
2844	0
2845	0
2846	0
2847	1
2848	0
2849	1
2850	1
2851	1
2852	1
2853	0
2854	1
2855	0
2856	1
2857	1
2858	0
2859	1
2860	0
2861	1
2862	1
2863	0
2864	0
2865	0
2866	0
2867	0
2868	1
2869	1
2870	1
2871	0
2872	0
2873	1
2874	0
2875	0
2876	1
2877	1
2878	0
2879	0
2880	0
2881	0
2882	1
2883	0
2884	1
2885	0
2886	0
2887	0
2888	1
2889	0
2890	0
2891	0
2892	0
2893	0
2894	1
2895	0
2896	0
2897	0
2898	1
2899	0
2900	1
2901	0
2902	0
2903	0
2904	0
2905	1
2906	0
2907	0
2908	0
2909	1
2910	0
2911	1
2912	0
2913	0
2914	0
2915	0
2916	1
2917	0
2918	0
2919	0
2920	0
2921	0
2922	1
2923	0
2924	0
2925	1
2926	0
2927	1
2928	1
2929	0
2930	1
2931	1
2932	1
2933	1
2934	0
2935	0
2936	0
2937	0
2938	0
2939	0
2940	1
2941	0
2942	1
2943	0
2944	1
2945	0
2946	0
2947	1
2948	1
2949	1
2950	1
2951	0
2952	0
2953	1
2954	1
2955	0
2956	0
2957	1
2958	1
2959	1
2960	1
2961	1
2962	1
2963	0
2964	1
2965	0
2966	1
2967	1
2968	1
2969	0
2970	1
2971	1
2972	1
2973	0
2974	0
2975	1
2976	0
2977	0
2978	0
2979	0
2980	0
2981	0
2982	1
2983	0
2984	0
2985	0
2986	0
2987	1
2988	0
2989	0
2990	0
2991	1
2992	0
2993	1
2994	1
2995	0
2996	0
2997	0
2998	0
2999	0
